9930113,1131321,両国,,,99301,13,130-0015,墨田区横網１丁目,139.797421,35.696881,0000-00-00,0000-00-00,0,9930113
9930114,9930114,森下,,,99301,13,135-0004,江東区森下２-１７-１７,139.797042,35.68796,0000-00-00,0000-00-00,0,9930114
9930115,2800811,清澄白河,,,99301,13,135-0021,江東区白河１-７-１４,139.798851,35.682105,0000-00-00,0000-00-00,0,9930115
9930116,2800412,門前仲町,,,99301,13,135-0048,江東区門前仲町１丁目,139.796209,35.671851,0000-00-00,0000-00-00,0,9930116
9930117,2800621,月島,,,99301,13,104-0052,東京都中央区月島一丁目3-9,139.784233,35.664871,0000-00-00,0000-00-00,0,9930117
9930118,9930118,勝どき,,,99301,13,104-0054,中央区勝どき２-１０-１５,139.776442,35.658507,0000-00-00,0000-00-00,0,9930118
9930119,9930119,築地市場,,,99301,13,104-0045,中央区築地５-１-２,139.766915,35.664895,0000-00-00,0000-00-00,0,9930119
9930120,9930120,汐留,,,99301,13,105-0021,港区東新橋１丁目５,139.760642,35.663703,0000-00-00,0000-00-00,0,9930120
9930121,9930121,大門,,,99301,13,105-0013,港区浜松町１-２７-１２,139.75466,35.656785,0000-00-00,0000-00-00,0,9930121
9930122,9930122,赤羽橋,,,99301,13,106-0044,港区東麻布１-２８-１３,139.743642,35.655007,0000-00-00,0000-00-00,0,9930122
9930123,2800916,麻布十番,,,99301,13,106-0045,港区麻布十番４-４-９,139.736116,35.656503,0000-00-00,0000-00-00,0,9930123
9930124,2800318,六本木,,,99301,13,106-0032,港区六本木６-１-２５,139.731567,35.663921,0000-00-00,0000-00-00,0,9930124
9930125,2800116,青山一丁目,,,99301,13,107-0062,港区南青山１-１-１９,139.72396,35.672929,0000-00-00,0000-00-00,0,9930125
9930126,9930126,国立競技場,,,99301,13,160-0013,新宿区霞ケ丘町１０-３,139.714932,35.679831,0000-00-00,0000-00-00,0,9930126
9930127,1130207,代々木,,,99301,13,151-0053,東京都渋谷区代々木一丁目35-5,139.701666,35.683218,0000-00-00,0000-00-00,0,9930127
9930128,1130208,新宿,,,99301,13,151-0053,東京都渋谷区代々木二丁目1-1,139.698812,35.68869,0000-00-00,0000-00-00,0,9930128
9930129,9930129,西新宿五丁目,,,99301,13,160-0023,新宿区西新宿５-２５-９,139.684304,35.689798,0000-00-00,0000-00-00,0,9930129
9930130,2800220,中野坂上,,,99301,13,164-0011,中野区中央２-１-２,139.682279,35.69709,0000-00-00,0000-00-00,0,9930130
9930131,1131308,東中野,,,99301,13,164-0003,中野区東中野４丁目,139.682987,35.706891,0000-00-00,0000-00-00,0,9930131
9930132,2200704,中井,,,99301,13,161-0032,新宿区中落合１-１９-１,139.686356,35.714035,0000-00-00,0000-00-00,0,9930132
9930133,9930133,落合南長崎,,,99301,13,161-0031,新宿区西落合３-１-１８,139.683303,35.723608,0000-00-00,0000-00-00,0,9930133
9930134,9930134,新江古田,,,99301,13,165-0023,中野区江原町２-２９-１３,139.670653,35.732538,0000-00-00,0000-00-00,0,9930134
9930135,2200106,練馬,,,99301,13,176-0001,練馬区練馬１-３-５,139.65477,35.737404,0000-00-00,0000-00-00,0,9930135
9930136,2200402,豊島園,,,99301,13,176-0001,練馬区練馬４-１６-５,139.64911,35.742067,0000-00-00,0000-00-00,0,9930136
9930137,9930137,練馬春日町,,,99301,13,179-0074,練馬区春日町３-２９-２５,139.640236,35.751452,0000-00-00,0000-00-00,0,9930137
9930138,9930138,光が丘,,,99301,13,179-0072,練馬区光が丘２-９-５,139.628603,35.758526,0000-00-00,0000-00-00,0,9930138
9930201,9930201,西馬込,,,99302,13,143-0026,大田区西馬込２-１-６,139.705942,35.586859,0000-00-00,0000-00-00,0,9930201
9930202,9930202,馬込,,,99302,13,143-0021,大田区北馬込２-３１-９,139.711772,35.596435,0000-00-00,0000-00-00,0,9930202
9930203,2600404,中延,,,99302,13,142-0053,品川区中延４-５-５,139.713736,35.605769,0000-00-00,0000-00-00,0,9930203
9930204,2600503,戸越,,,99302,13,142-0041,品川区戸越３-４-１７,139.716495,35.614633,0000-00-00,0000-00-00,0,9930204
9930205,1130202,五反田,,,99302,13,141-0022,東京都品川区東五反田一丁目26-14,139.724175,35.627102,0000-00-00,0000-00-00,0,9930205
9930206,9930206,高輪台,,,99302,13,108-0071,港区白金台２-２６-７,139.730305,35.631679,0000-00-00,0000-00-00,0,9930206
9930207,2700101,泉岳寺,,,99302,13,108-0074,港区高輪２-１６-３４,139.74002,35.638692,0000-00-00,0000-00-00,0,9930207
9930208,9930208,三田,,,99302,13,108-0014,港区芝５-３４-１０,139.748775,35.64818,0000-00-00,0000-00-00,0,9930208
9930209,9930121,大門,,,99302,13,105-0013,港区浜松町１-２７-１２,139.75466,35.656785,0000-00-00,0000-00-00,0,9930209
9930210,1130102,新橋,,,99302,13,105-0004,東京都港区新橋二丁目21-1,139.759451,35.665577,0000-00-00,0000-00-00,0,9930210
