2400120,2400120,飛田給,,,24001,13,182-0036,調布市飛田給１-４２-１１,139.523666,35.660121,0000-00-00,0000-00-00,0,2400120
2400121,2400121,武蔵野台,,,24001,13,183-0011,府中市白糸台４-１８-４,139.511289,35.664159,0000-00-00,0000-00-00,0,2400121
2400122,2400122,多磨霊園,,,24001,13,183-0015,府中市清水が丘３-２６-１１,139.502615,35.666197,0000-00-00,0000-00-00,0,2400122
2400123,2400123,東府中,,,24001,13,183-0015,府中市清水が丘１-８-３,139.495257,35.668766,0000-00-00,0000-00-00,0,2400123
2400124,2400124,府中,,,24001,13,183-0023,府中市宮町１-１-１０,139.4799,35.672245,0000-00-00,0000-00-00,0,2400124
2400125,1130321,分倍河原,,,24001,13,183-0021,府中市片町２丁目,139.468798,35.668493,0000-00-00,0000-00-00,0,2400125
2400126,2400126,中河原,,,24001,13,183-0034,府中市住吉町２-１-１６,139.457602,35.659549,0000-00-00,0000-00-00,0,2400126
2400127,2400127,聖蹟桜ヶ丘,,,24001,13,206-0011,東京都多摩市関戸一丁目10-10,139.446979,35.650814,0000-00-00,0000-00-00,0,2400127
2400128,2400128,百草園,,,24001,13,191-0033,日野市百草２０９,139.431285,35.657362,0000-00-00,0000-00-00,0,2400128
2400129,2400129,高幡不動,,,24001,13,191-0031,日野市高幡１３９,139.412953,35.662361,0000-00-00,0000-00-00,0,2400129
2400130,2400130,南平,,,24001,13,191-0041,日野市南平６-９-３１,139.392008,35.654559,0000-00-00,0000-00-00,0,2400130
2400131,2400131,平山城址公園,,,24001,13,191-0043,日野市平山５-１８-１０,139.379926,35.647371,0000-00-00,0000-00-00,0,2400131
2400132,2400132,長沼,,,24001,13,192-0907,八王子市長沼町７００,139.365849,35.642788,0000-00-00,0000-00-00,0,2400132
2400133,2400133,北野,,,24001,13,192-0911,八王子市打越町３３５-１,139.354489,35.644479,0000-00-00,0000-00-00,0,2400133
2400134,2400134,京王八王子,,,24001,13,192-0046,八王子市明神町３-２７-１,139.343851,35.657416,0000-00-00,0000-00-00,0,2400134
2400201,2400118,調布,,,24002,13,182-0024,調布市布田４-３２-１,139.543988,35.652181,0000-00-00,0000-00-00,0,2400201
2400202,2400202,京王多摩川,,,24002,13,182-0025,調布市多摩川４-４０-１,139.536606,35.644499,0000-00-00,0000-00-00,0,2400202
2400204,2400204,京王よみうりランド,,,24002,13,206-0812,東京都稲城市矢野口,139.517597,35.632934,0000-00-00,0000-00-00,0,2400204
2400205,2400205,稲城,,,24002,13,206-0802,稲城市東長沼３１０８,139.500398,35.636166,0000-00-00,0000-00-00,0,2400205
2400207,2400207,京王永山,,,24002,13,206-0025,多摩市永山１-１８-１,139.448204,35.630102,0000-00-00,0000-00-00,0,2400207
2400208,2400208,京王多摩センター,,,24002,13,206-0033,多摩市落合１-１０-２,139.42402,35.62518,0000-00-00,0000-00-00,0,2400208
2400209,2400209,京王堀之内,,,24002,13,192-0355,八王子市堀之内３-２４-４,139.400314,35.624438,0000-00-00,0000-00-00,0,2400209
2400210,2400210,南大沢,,,24002,13,192-0364,八王子市南大沢２-１-６,139.3798,35.6141,0000-00-00,0000-00-00,0,2400210
2400211,2400211,多摩境,,,24002,13,194-0212,町田市小山町２７１８-１,139.366987,35.601826,0000-00-00,0000-00-00,0,2400211
2400301,2400133,北野,,,24003,13,192-0911,八王子市打越町３３５-１,139.354489,35.644479,0000-00-00,0000-00-00,0,2400301
2400302,2400302,京王片倉,,,24003,13,192-0914,八王子市片倉町３４-９,139.337035,35.644343,0000-00-00,0000-00-00,0,2400302
2400303,2400303,山田,,,24003,13,193-0932,八王子市緑町４３４,139.321082,35.644411,0000-00-00,0000-00-00,0,2400303
2400304,2400304,めじろ台,,,24003,13,193-0833,八王子市めじろ台１-１００-１,139.308446,35.643601,0000-00-00,0000-00-00,0,2400304
2400305,2400305,狭間,,,24003,13,193-0834,八王子市東浅川町７７３,139.293808,35.640637,0000-00-00,0000-00-00,0,2400305
